mse_decoded,psnr_decoded,ssim_decoded,mse_enhanced,psnr_enhanced,ssim_enhanced,mse_improvement,psnr_improvement,ssim_improvement,image_idx,q_y,q_c
7.287899437375016,39.50477989506486,0.9935730432407599,11.594991788135857,37.48809915472045,0.9703183185530015,-4.307092350760842,-2.0166807403444054,-0.023254724687758355,16,2,3
6.436193034464442,40.04451299874489,0.964600242193256,27.965330261451694,33.66460408296827,0.9346365415200836,-21.529137226987253,-6.379908915776625,-0.029963700673172444,17,2,3
7.585548144372578,39.33093391766924,0.9871551029081415,14.630062721651981,36.47834172841782,0.9493702203546887,-7.044514577279403,-2.8525921892514248,-0.0377848825534528,18,2,3
7.549900622773716,39.35139125697668,0.9913206274461249,27.487499121203598,33.739451323837905,0.9383243360508474,-19.93759849842988,-5.611939933138778,-0.052996291395277506,19,2,3
4.532168952513748,41.567742695228105,0.99483207435159,11.607400637420323,37.48345386195411,0.9724532754132236,-7.075231684906575,-4.084288833273995,-0.022378798938366473,20,2,3
6.598765242235346,39.936176826975306,0.9721196155612821,15.526940602151294,36.21994469240785,0.9343641002651849,-8.928175359915947,-3.7162321345674556,-0.03775551529609722,21,2,3
7.609555153262092,39.317210917623086,0.9930029813099637,21.383310362571866,34.83005421411948,0.9542947913890311,-13.773755209309773,-4.487156703503608,-0.03870818992093261,22,2,3
7.320239144911573,39.48555091610207,0.9855361917894087,9.271711763568616,38.45920438930208,0.9651855027613473,-1.9514726186570428,-1.0263465267999905,-0.020350689028061364,23,2,3
7.68669114114642,39.27340929829944,0.9875456454990911,12.127121316866642,37.29322638696415,0.9675743503376971,-4.4404301757202225,-1.980182911335291,-0.019971295161393954,24,2,3
7.165010989837207,39.578635000044706,0.977816631535276,7.658551470128734,39.289337254414114,0.9617956744584132,-0.49354048029152686,-0.2892977456305914,-0.016020957076862796,25,2,3
7.880806525160917,39.165096952180846,0.989967877417639,17.795293288534246,35.62775210756627,0.9660709302601947,-9.91448676337333,-3.537344844614573,-0.02389694715744428,26,2,3
7.303752192108799,39.49534331202763,0.992006062250334,16.63727751804462,35.919980999483094,0.9589680837586895,-9.33352532593582,-3.5753623125445344,-0.03303797849164458,27,2,3
5.752213102268467,40.532453938851354,0.9663342263244553,11.891154840996437,37.37856326542138,0.9374146090605248,-6.13894173872797,-3.153890673429977,-0.028919617263930553,28,2,3
3.255111299564117,43.00514518206356,0.9908648646639585,4.9804571547697165,41.158111525094725,0.9631299232724225,-1.7253458552055996,-1.8470336569688328,-0.027734941391535983,29,2,3
6.831894060117485,39.78539237593155,0.9814318188886436,10.441887146919136,37.943013657046805,0.9462715480696069,-3.6099930868016505,-1.8423787188847456,-0.03516027081903672,30,2,3
7.622059205489939,39.31008042971028,0.9907620364630287,13.228856890935509,36.915580425615374,0.9657455370857241,-5.60679768544557,-2.3945000040949083,-0.025016499377304657,31,2,3
7.113700509116048,39.609847836808136,0.992700597492386,9.930998493352394,38.16087444864707,0.9758643080544916,-2.8172979842363466,-1.4489733881610647,-0.01683628943789439,32,2,3
6.812566397950256,39.79769612757834,0.9783504195719823,17.11099161921166,35.79805182286901,0.9519095463103809,-10.298425221261404,-3.999644304709328,-0.026440873261601383,33,2,3
6.9450493493000875,39.71405024825584,0.9880850850103217,9.47437954533027,38.365295822132666,0.9578863860541172,-2.529330196030183,-1.3487544261231719,-0.030198698956204417,34,2,3
