mse,psnr,ssim,L_dc_bits,L_ac_bits,L_total_bits,bpp,compression_ratio,entropy_dc,entropy_ac,entropy_bpp_est,num_dc_symbols,num_ac_symbols,image_idx,q_y,q_c
9.026639980549307,38.57554239509176,0.9801844492108239,754343,13204642,13958985,5.111294071639483,4.695484091429283,5.8603231515382,4.810835762652007,5.081139793862452,128016,2728511,3,3,4.800000000000001
7.216218944311649,39.54770659385038,0.9830486730456308,574506,8768534,9343040,3.4210958005249346,7.015296092064252,4.477193655635485,4.215129816967262,3.384821183511178,128016,2057071,4,3,4.800000000000001
7.928854352190351,39.1386992064562,0.98331383119908,762078,10123789,10885867,3.9860253064070115,6.021035531666885,5.924638048358326,4.651080216127633,3.953517838306168,128016,2158346,5,3,4.800000000000001
6.2634291074943755,40.16268194634736,0.9878423197956634,478922,9135847,9614769,3.520593495149044,6.817032421683766,3.705392480255139,5.110377074251674,3.5042429329698317,128016,1779862,6,3,4.800000000000001
8.896565907777154,38.638579604149975,0.994031893566475,903892,26862772,27766664,10.167185156542931,2.360535352752495,7.036760054926618,5.33833555506729,10.125405199176843,128016,5011252,7,3,4.800000000000001
6.816081949717223,39.795455575576185,0.9859077645118551,506721,4735107,5241828,1.9193748242407198,12.504071480407218,3.9255049721868294,4.98960060802313,1.9101563243218775,128016,944790,8,3,4.800000000000001
7.783486292729034,39.21906195939989,0.9632395049943107,787590,13054881,13842471,5.068630703388639,4.73500663284756,6.123907435971447,4.646935122991048,5.01483712689835,128016,2778520,9,3,4.800000000000001
8.701044937742157,38.7350894923269,0.9899127010192221,761839,15504104,16265943,5.956021732634983,4.0295353303525046,5.922924156933695,5.225951726582756,5.9261586658167555,128016,2951837,10,3,4.800000000000001
8.420828499953132,38.87725538340129,0.9873736546494952,726826,11959311,12686137,4.64522147133952,5.166599730083319,5.650383333341926,4.995991248771341,4.620370960848355,128016,2380895,11,3,4.800000000000001
8.382893056336709,38.896864351289835,0.9927429245262167,752777,14520819,15273596,5.592658827802775,4.2913399044992415,5.845043778923925,5.2693696092327444,5.570538263245328,128016,2745096,12,3,4.800000000000001
8.071154069608486,39.06144723267522,0.9852536724945261,829953,14259639,15089592,5.5252829724409445,4.343668934189871,6.454898198283061,5.27627237324331,5.499869955410028,128016,2690130,13,3,4.800000000000001
7.8290697061304835,39.193702010445996,0.9892807683563974,595831,8351954,8947785,3.2763671875,7.325186289120715,4.633541094715349,5.454854478477275,3.2649219686920907,128016,1525863,14,3,4.800000000000001
7.9041002443054,39.15227921283201,0.9894532780079658,677480,10255225,10932705,4.003175750492126,5.995240153283199,5.252591204061817,5.008691847810112,3.9799190329799727,128016,2035816,15,3,4.800000000000001
7.905990877116923,39.151240520018725,0.9917476601356193,509119,7607378,8116497,2.971978478276153,8.075428599308298,3.925957131104524,4.937340911971453,2.9518373187019873,128016,1530967,16,3,4.800000000000001
7.773613625445257,39.22457409922177,0.9694068300674314,918909,22550456,23469365,8.593663951185789,2.7927552364539903,7.149858634654776,5.296965091802961,8.561151330104128,128016,4241160,17,3,4.800000000000001
8.574594069296026,38.798667916443755,0.9823997321873774,615814,12034999,12650813,4.632287052985564,5.1810260731859685,4.792881240551703,5.084450797856504,4.610817960817155,128016,2355931,18,3,4.800000000000001
8.841229929266655,38.665676756808296,0.9882384280915724,763142,17572354,18335496,6.713819952193476,3.574716058949264,5.928763931860598,5.177452621364608,6.68244075292831,128016,3378268,19,3,4.800000000000001
5.245526071936321,40.93291310915635,0.9932962614691991,722578,10537919,11260497,4.1232017628655795,5.820719280863003,5.597795957118653,5.128661948600591,4.100504400761534,128016,2043789,20,3,4.800000000000001
7.567393797455006,39.34134026185174,0.9699515471367571,700855,13816104,14516959,5.315604714449757,4.515008411885712,5.4396857276610575,5.031889993560741,5.281745734140844,128016,2728224,21,3,4.800000000000001
8.82155477635608,38.67535225703812,0.9895924291832285,761979,15923778,16685757,6.109742995992688,3.9281521359804055,5.9242626830073,5.221020280876752,6.081385015375325,128016,3035788,22,3,4.800000000000001
7.839567905574303,39.187882345860466,0.9811474799202992,588163,7635912,8224075,3.011369794595988,7.969795022540529,4.574174175310494,5.16139373994018,2.9938706644330053,128016,1470672,23,3,4.800000000000001
8.434619744797525,38.87014852657482,0.984764640622844,725814,9496128,10221942,3.7429190980033744,6.412107601471424,5.640231788832974,5.262938983608892,3.7247725635394375,128016,1795640,24,3,4.800000000000001
7.6197994781902265,39.311368182240244,0.9730513391708886,569700,6144113,6713813,2.458364457372516,9.762588263926922,4.410288950499884,5.065695149480382,2.446725675061311,128016,1207621,25,3,4.800000000000001
9.028034581614799,38.57487146907055,0.9859384095971292,820932,13867088,14688020,5.378241294056993,4.462425296261851,6.383984283749326,5.357018002362543,5.359976587555114,128016,2579959,26,3,4.800000000000001
8.193603485111236,38.99605417652407,0.9894208231513865,783542,12958009,13741551,5.031677314749719,4.7697812277522385,6.093825411010017,5.018247091985206,5.003324904186554,128016,2567433,27,3,4.800000000000001
6.338783823897013,40.11074419900403,0.9634275737080794,638302,8549495,9187797,3.3642512215269966,7.133831102276204,4.962880333430827,4.796537934812279,3.344526977739931,128016,1771820,28,3,4.800000000000001
3.627364084372266,42.53489212263438,0.9868937968833089,416405,5369373,5785778,2.1185503667510313,11.328501024408471,3.231228536678476,4.487449643242338,2.096502191204769,128016,1183727,29,3,4.800000000000001
7.409326519731908,39.43301626850359,0.9767139124960131,701715,7614013,8315728,3.044929930633671,7.881954772931486,5.446956923628632,4.7365586790404945,3.0213659440066016,128016,1594845,30,3,4.800000000000001
8.451673399223534,38.861376547469305,0.9880901717985783,678808,11435452,12114260,4.435820034214474,5.410499031719643,5.258789887780184,5.220605369042574,4.4145514872499625,128016,2180392,31,3,4.800000000000001
7.695934492563429,39.26818998516858,0.9908048203642124,570124,8277479,8847603,3.239684028754218,7.408129862969665,4.384815475017166,5.289571034410028,3.2214816475725403,128016,1557133,32,3,4.800000000000001
7.78856976374047,39.216226465513145,0.9768497049991455,680112,13370430,14050542,5.144819055821148,4.664887091188368,5.279931787972693,5.176982530308846,5.118945372416593,128016,2569830,33,3,4.800000000000001
7.469312429696288,39.397997351880186,0.9836526864611863,666109,7362013,8028122,2.939618631655418,8.164324358797737,5.1665009645956,4.524736514958539,2.906648598457605,128016,1608201,34,3,4.800000000000001
7.856856760092488,39.17831525359325,0.9820027159713959,796169,7928798,8724967,3.1947789973518934,7.51225672257557,6.192517911507437,4.997766997396234,3.176063596614359,128016,1576927,35,3,4.800000000000001
8.54378127050525,38.81430239421789,0.9690651216058459,616071,9719002,10335073,3.7843437294947506,6.3419186298926,4.795786993459404,4.885245422569724,3.75517532959607,128016,1973591,36,3,4.800000000000001
8.347011555196225,38.91549346150125,0.9884690686490339,672290,14921705,15593995,5.709977781097676,4.2031687197539815,5.2258196970767985,5.283860972778808,5.688847688035772,128016,2813719,37,3,4.800000000000001
8.88626641396388,38.64361031438638,0.9830851145884919,623975,12048448,12672423,4.640199882241283,5.172190985102059,4.8449330826299635,5.003163391152353,4.615878934343213,128016,2395639,38,3,4.800000000000001
7.4966389699334455,39.382137646731444,0.9859707463639745,736240,7579131,8315371,3.0447992096691037,7.88229316527188,5.716302010892746,5.065730520683918,3.028755573830857,128016,1488389,39,3,4.800000000000001
6.662134518341458,39.89466963376816,0.9065488445112596,475796,7762004,8237800,3.016395411511061,7.956516545679672,3.656177421498174,4.241163815246803,2.978817440310646,128016,1807788,40,3,4.800000000000001
8.106170078349582,39.04264649284365,0.9799973857879798,705872,8803492,9509364,3.481997855736783,6.892594709803936,5.479358657892479,4.542711334579785,3.4503549969036387,128016,1919889,41,3,4.800000000000001
7.811214760264342,39.203617824764606,0.9928511317897416,723729,11919107,12642836,4.629366153449569,5.184295042662896,5.617547665496104,4.919395912429836,4.59800016148368,128016,2406401,42,3,4.800000000000001
6.8415652145044366,39.77924889811818,0.986964158029366,616030,9074740,9690770,3.5484224139951257,6.763569045596996,4.79467699093447,5.025468187334731,3.530297245796891,128016,1796345,43,3,4.800000000000001
1.2921315743735158,47.01773621887662,0.9951671136347852,431096,10564159,10995255,4.026079381678852,5.961134325670483,3.270999253551065,4.719251856578744,3.9972969415966615,128016,2224486,44,3,4.800000000000001
7.3716888904511935,39.45513362591545,0.9828217608177603,602789,3879906,4482695,1.6414067626312336,14.621604191228714,4.691639125016362,4.828075759158532,1.632605048534024,128016,799087,45,3,4.800000000000001
6.847091623312711,39.77574221516308,0.9808703594884894,407197,6812303,7219500,2.643529422103487,9.078771660087265,3.1287976167774665,4.11521995767109,2.608760687514138,128016,1633937,46,3,4.800000000000001
8.725161430016561,38.72306889991209,0.9841119765983392,858012,19844512,20702524,7.580543154761905,3.1660000490761413,6.676101225023612,5.3869179302646115,7.551630966231379,128016,3669801,47,3,4.800000000000001
8.490685490485564,38.84137606699641,0.9867898231856839,728447,12280890,13009337,4.763566053266779,5.038242302432476,5.656098914805204,5.262209623363238,4.74555755261195,128016,2325275,48,3,4.800000000000001
8.222513445584926,38.98075768547385,0.9806963635388303,783017,13551123,14334140,5.248662764810649,4.572593263355876,6.084333434775552,4.857296200694334,5.215468831536907,128016,2772035,49,3,4.800000000000001
8.162562199256342,39.012538572198935,0.9870846502682893,724462,12509377,13233839,4.845770865555868,4.952772358799288,5.630798025399015,5.273363025135271,4.827932336282432,128016,2363632,50,3,4.800000000000001
7.915356161534496,39.14609899596376,0.9838719577755898,534922,10661645,11196567,4.099792823748594,5.8539543415405815,4.134011910811319,4.581096211986205,4.060022779821449,128016,2304849,51,3,4.800000000000001
8.33281923743907,38.92288400023203,0.9860438063266206,585164,9408817,9993981,3.659447720402137,6.558366680905237,4.538791311634687,5.241792167052079,3.644470922993386,128016,1787946,52,3,4.800000000000001
7.543519096245782,39.35506366783378,0.9824801654984011,482901,5700400,6183301,2.264109442374391,10.60019429751196,3.705130092779682,5.059602961740632,2.2511993315245027,128016,1121378,53,3,4.800000000000001
7.92535674251656,39.14061540726462,0.987109975068949,754285,8297583,9051868,3.31447875656168,7.240957557047893,5.85389128870566,4.905862439867145,3.2960586643339123,128016,1682104,54,3,4.800000000000001
9.069079988048369,38.55517128535451,0.9819435968088802,722183,12815016,13537199,4.956850730572741,4.841783887494008,5.605191704345655,4.859852706392226,4.9255777532742915,128016,2620293,55,3,4.800000000000001
7.939422367125984,39.132914543974,0.9816523409218894,667402,10719776,11387178,4.169587932367829,5.755964471618868,5.182640397885219,5.386083163325266,4.15226467563092,128016,1982221,56,3,4.800000000000001
7.846129463309274,39.18424891036035,0.973284356827954,687695,6533271,7220966,2.6440662202380953,9.076928488515248,5.344078020988994,4.9969943798452725,2.627115527296937,128016,1298890,57,3,4.800000000000001
8.598131288276466,38.786762886216174,0.988422338876771,686013,16161576,16847589,6.1690002372750286,3.8904196915060067,5.3218222572523715,5.570878554237061,6.14760826015171,128016,2891445,58,3,4.800000000000001
8.338044048204912,38.92016175781421,0.9876780180763153,771218,12642926,13414144,4.911792275965504,4.886200118322869,5.994900720913502,5.12151347995357,4.8868940098877,128016,2456052,59,3,4.800000000000001
8.90611293217254,38.633921630540215,0.9830723828410922,734059,12491686,13225745,4.842807124695351,4.955803397086516,5.7010392512776935,4.768737927419227,4.812177630117262,128016,2602842,60,3,4.800000000000001
8.836187712864017,38.66815427571286,0.963891330696058,630024,9917325,10547349,3.862071806453881,6.214281143062584,4.892454251095198,4.862223344814374,3.840010984167344,128016,2028041,61,3,4.800000000000001
5.937143355127484,40.395028255700836,0.9895839347811418,301418,3987821,4289239,1.5705699141122984,15.281077132796751,2.253778277466303,5.378608450809161,1.5557605327071038,128016,736301,62,3,4.800000000000001
7.607658539752843,39.31829349266245,0.9881143598752127,673468,11477263,12150731,4.449174444014811,5.394259160210196,5.230654035284464,5.187014598748264,4.428273061344644,128016,2202431,63,3,4.800000000000001
7.74078838289745,39.242951659594965,0.9850306625809679,589548,8580207,9169755,3.3576448695866143,7.147867309431931,4.5835261229520565,5.268160633634158,3.3429118980118613,128016,1621582,64,3,4.800000000000001
8.499580374718786,38.836828757939294,0.9805947874885255,781901,11033405,11815306,4.32635349292276,5.547396910414339,6.07441187475215,5.1349845867510355,4.307028706283211,128016,2139229,65,3,4.800000000000001
7.46810237587489,39.39870098059429,0.9836383418369626,669519,8009372,8678891,3.177907571123922,7.552139092425518,5.196786196506806,5.171963125618973,3.162252123800427,128016,1541168,66,3,4.800000000000001
6.582968144606924,39.94658607348808,0.9869323129833214,653107,12908967,13562074,4.965959089098238,4.832903286031325,5.077105797848982,5.330337399417083,4.94990986563627,128016,2414161,67,3,4.800000000000001
7.937826375218723,39.1337876555465,0.9813668116523058,685089,11093064,11778153,4.312749358478627,5.564895616485879,5.3163486237084525,5.164428503825865,4.295785520702446,128016,2139878,68,3,4.800000000000001
8.516184500374953,38.82835299150618,0.9933151144011138,800616,16172602,16973218,6.215001201021748,3.861624354321025,6.225743805561055,5.426159673989264,6.193310483441728,128016,2970238,69,3,4.800000000000001
8.008700938749843,39.09518284345032,0.9868754928742693,716176,7611231,8327407,3.0492063736173605,7.870900509606411,5.566519695500843,5.0464302620512385,3.0327283617456327,128016,1500031,70,3,4.800000000000001
8.25170327830115,38.96536758012913,0.9591821051685647,598966,4051764,4650730,1.7029353264435696,14.093312662743267,4.6566204819955335,4.850023507856915,1.6931507526218208,128016,830488,0,4,6.4
7.528196548673603,39.36389411595089,0.9862054908868959,469399,5419802,5889201,2.1564202668025874,11.129555944855676,3.6158737051357246,4.642538495189846,2.144061404242829,128016,1161554,1,4,6.4
8.441505236650107,38.866604666493224,0.9773576494167546,502195,5618029,6120224,2.2410128421447317,10.709443314493065,3.8828436777562647,4.982957592436001,2.2293446670405253,128016,1122083,2,4,6.4
10.591642231244531,37.88117058298387,0.9732397601458049,701662,10810968,11512630,4.215524084880015,5.6932422912922585,5.450203104141908,4.744220047522742,4.191227221190097,128016,2265612,3,4,6.4
7.848549570952068,39.182909552733584,0.9775946721614636,526612,7433261,7959873,2.9146282251827897,8.23432635168928,4.088526346566426,4.153020960325298,2.880287188976285,128016,1768036,4,4,6.4
8.783282338731096,38.69423517489328,0.9791731450525761,709959,8452310,9162269,3.354903757147544,7.153707449541156,5.515255300500255,4.584676513017001,3.3232414026812074,128016,1825594,5,4,6.4
7.01624308680165,39.66975733556144,0.9858008182241605,431184,7746318,8177502,2.99431638428009,8.015185077301112,3.357833982884473,4.843822846649638,2.979238926477403,128016,1590989,6,4,6.4
11.227973090277779,37.62778997763888,0.9926589202533539,852162,23201495,24053657,8.80761132885733,2.724915882853073,6.6236857835745555,5.232270931874075,8.765059305436276,128016,4412904,7,4,6.4
7.167762843121173,39.576967333025266,0.9839437666886979,462512,3677820,4140332,1.5160453576115485,15.830660922843869,3.549860880649619,4.7324659176563575,1.5053440188949294,128016,772677,8,4,6.4
8.883838983017748,38.64479682380556,0.9599024794906855,734914,10599246,11334160,4.150174587551556,5.7828892480783765,5.716634400650227,4.4724202655632155,4.109486592189017,128016,2345759,9,4,6.4
10.212390321327021,38.03952955523104,0.9864955286542453,712186,13080767,13792953,5.050498936656355,4.752005752502746,5.51958594758903,5.104595552703066,5.022392121613469,128016,2548605,10,4,6.4
9.568659142216598,38.322292765848225,0.9832888518685795,674453,9779847,10454300,3.8280005038432696,6.269591651282248,5.245921668694579,4.89790139421068,3.808775547635403,128016,1986613,11,4,6.4
9.518080991829146,38.34530964864635,0.990235589831921,699091,12383340,13082431,4.790330529972816,5.010092696074606,5.4380290912943625,5.113562164699907,4.766975449758309,128016,2409767,12,4,6.4
9.268865683781716,38.460537720758154,0.9815619952453057,778666,12163482,12942148,4.738963781871016,5.064398274536808,6.050367374699645,5.167412115723834,4.715021898504835,128016,2342027,13,4,6.4
8.139600347808086,39.024772791977014,0.9883691844593362,551962,7018350,7570312,2.7719845566179226,8.658056893824192,4.260087592948116,5.252824718122147,2.7598735598173616,128016,1331070,14,4,6.4
8.794480157753718,38.68870187488457,0.9860645333974499,624296,8461631,9085927,3.326949975979565,7.213814506764142,4.852213460444441,4.87901515379232,3.3066901760531717,128016,1723593,15,4,6.4
7.103151168603924,39.61629303482647,0.9898481701485166,460572,6348471,6809043,2.493234366212036,9.626050533092537,3.5720864343719936,4.76976306170788,2.4784207891752112,128016,1323190,16,4,6.4
9.358922175743658,38.41854524958868,0.9715809762677537,866079,19441303,20307382,7.435855918400825,3.2276042278615726,6.736295075210765,5.157853533953494,7.398331536811215,128016,3750116,17,4,6.4
9.6908631050025,38.2671790218175,0.9774804223363095,567382,9868650,10436032,3.8213113985751783,6.2805664068488865,4.409879709935949,5.03018291472847,3.802911300584492,128016,1952463,18,4,6.4
10.328140989212287,37.990582030252156,0.9846359979053364,710540,15124314,15834854,5.7981719570209975,4.139235638042511,5.518029987516387,5.016674790220676,5.762593238056146,128016,2996266,19,4,6.4
6.0339322819022625,40.324799290364325,0.99142071378802,683304,8915060,9598364,3.5145865555868014,6.828683721517542,5.280128098973336,4.995790809541216,3.4931690409808245,128016,1774280,20,4,6.4
8.714073948764216,38.72859119773113,0.9669150735615776,647689,11537954,12185643,4.4619580023200225,5.378804548926962,5.031954322146599,4.919697502432439,4.434754823748638,128016,2330871,21,4,6.4
10.20549286807899,38.042463773211395,0.985821214126788,710956,13530954,14241910,5.2148913514716915,4.602205181748796,5.517119812263664,5.064256678090187,5.18605183922015,128016,2657225,22,4,6.4
8.496201158448944,38.83855574530451,0.9776568530655769,543367,5880990,6424357,2.352375752835583,10.202451700613773,4.200585969459647,5.084310225646109,2.3374429296433785,128016,1149779,23,4,6.4
9.089029886889138,38.54562829379109,0.9827909726343932,676789,7871187,8547976,3.129971058305212,7.667802530096013,5.25357294167496,5.162764100589228,3.112072753049024,128016,1515962,24,4,6.4
8.019512087356269,39.08932414555654,0.9691097272716084,526629,4608297,5134926,1.8802310355736782,12.76438881495079,4.043264629133026,4.998792242392452,1.867918401608314,128016,916961,25,4,6.4
10.289328335911136,38.006933349420216,0.9825355606764146,769964,11492071,12262035,4.489930091746344,5.345294806286232,5.978303689638068,5.1771138172592694,4.470215697009435,128016,2210281,26,4,6.4
9.310955149161042,38.440861262095865,0.9865984013813351,731208,11027826,11759034,4.3057486466535435,5.57394357393643,5.683676660482307,4.85245508609899,4.2793234259540025,128016,2258499,27,4,6.4
7.103189127726222,39.616269826263235,0.9592211354003162,587883,6917111,7504994,2.748067380249344,8.733410313186127,4.575936635774347,4.67792373253754,2.728322975591353,128016,1467591,28,4,6.4
4.19538072877609,41.90308981900167,0.9825992003251848,379412,4175601,4555013,1.6678870951677915,14.389463213387097,2.931240511364704,4.457339520165573,1.6510877690025447,128016,927434,29,4,6.4
7.994734056680415,39.10276339269356,0.9715175623076182,649480,6068579,6718059,2.4599191946709786,9.756418036816884,5.0409161802190265,4.75696778367521,2.4455087084785405,128016,1268326,30,4,6.4
9.014733265763654,38.58127479828431,0.9853254909345196,624718,9474953,10099671,3.6981477168869517,6.489735358706239,4.861036364932361,5.078804200858377,3.6780420416756336,128016,1855254,31,4,6.4
7.50111082306118,39.37954778995744,0.9886558519652123,524487,6940735,7465222,2.733504259233221,8.779938761365703,4.046654252784482,5.175383222147518,2.7197179930998003,128016,1335077,32,4,6.4
8.863761292533745,38.654623091888034,0.97483146428656,628074,11136752,11764826,4.307869475299962,5.571199438053738,4.877250327230886,5.046025656991883,4.285242469596054,128016,2195523,33,4,6.4
8.338552285456505,38.91989704596352,0.9780928854949087,613206,5896710,6509916,2.3837044783464565,10.068362172415128,4.773364584260663,4.753040597077638,2.3719994340321655,128016,1234343,34,4,6.4
8.733752153051181,38.718794975428935,0.978119683448946,744008,6399541,7143549,2.615718811515748,9.175298160620162,5.784458137581466,4.816695385712766,2.6010568680224115,128016,1321031,35,4,6.4
9.57694509377734,38.31853363323432,0.9615384640794323,566284,7381895,7948179,2.9103462897215975,8.24644135468011,4.406740047188891,4.946438789269664,2.890737380545958,128016,1481974,36,4,6.4
9.498762605846144,38.35413326995304,0.9851594608944773,621045,12727532,13348577,4.887783924470379,4.91020069030579,4.823207065083287,5.1060188654615555,4.865919752472942,128016,2481663,37,4,6.4
10.073933263224909,38.09881291406886,0.9777321440543855,571455,10132749,10704204,3.9195066437007875,6.123219624738093,4.446109048435743,4.849928481850489,3.8986988798433275,128016,2078011,38,4,6.4
8.161253524950006,39.013234916779965,0.9825309886283652,685052,5992741,6677793,2.4451751880624295,9.815247642447138,5.3129803660606605,4.980550050792098,2.4315964719722456,128016,1196768,39,4,6.4
7.185591913315523,39.56617811905174,0.9050418391926137,428170,6135494,6563664,2.4033851237345334,9.985915183958227,3.298173016279457,4.391800547888854,2.3758268768251893,128016,1381252,40,4,6.4
8.929936736423572,38.62231978700469,0.9737231843965825,655204,7106208,7761412,2.8419587200037495,8.444879874950589,5.076804864537955,4.532134016003185,2.808864279875636,128016,1549186,41,4,6.4
9.136510768185227,38.52299990456086,0.9900351290482009,670513,10217323,10887836,3.9867462856205473,6.019946663414108,5.21489471351215,4.811493804493081,3.960510241578918,128016,2109240,42,4,6.4
7.40272395149825,39.43688806079293,0.9851955443291219,570784,7551030,8121814,2.9739253784683166,8.07014196582192,4.421626054268115,4.864338059911056,2.9538326477876202,128016,1542019,43,4,6.4
1.8530620684133234,45.45190394588432,0.992288874042608,409981,9445869,9855850,3.6088689597394077,6.6502830298756574,3.0995138348038416,4.546227603545396,3.5621001841061375,128016,2052545,44,4,6.4
7.462883301696663,39.401737103268985,0.9800850414965802,552779,2698809,3251588,1.1906182625609298,20.15759438157602,4.303213220840873,4.5819692913841275,1.184937765599904,128016,586035,45,4,6.4
7.3374554987267215,39.47534880576945,0.9736151631772408,359747,5520943,5880690,2.1533038350674913,11.145663519076844,2.773392158726361,4.322002695180797,2.13049068091718,128016,1264078,46,4,6.4
10.32447164807524,37.99212524868441,0.9822118679823356,806361,17224973,18031334,6.602446422712786,3.6350162444997136,6.265733967554821,5.211855409409693,6.57058242446046,128016,3289078,47,4,6.4
9.526672935414323,38.34139105357784,0.9838260396082065,676623,10220332,10896955,3.99008534577709,6.014908935569616,5.251880595318686,5.0985663145699425,3.970842641457075,128016,1995086,48,4,6.4
9.414684614618485,38.39274584834403,0.9763065592911687,730431,11244650,11975081,4.384857532456881,5.47338193370049,5.673699881375024,4.793881530853456,4.359856079385429,128016,2332239,49,4,6.4
9.097331583552055,38.54166336511922,0.9835322214273067,673426,10586962,11260388,4.123161850862393,5.8207756251383165,5.226460841025902,5.11095692654109,4.103251849553386,128016,2061638,50,4,6.4
8.171491747125359,39.00779014444858,0.9787955211514071,492626,9013798,9506424,3.4809213301462316,6.894726345048359,3.7836718513159493,4.488409618340894,3.4455006211768717,128016,1988526,51,4,6.4
8.927462924556306,38.623523056092566,0.9839008944499975,542550,7805754,8348304,3.0568581271091113,7.851198518884794,4.172294260002779,5.064749229834065,3.0377342469976516,128016,1532545,52,4,6.4
6.713381286323584,39.86139047238194,0.9795601740329607,434900,4297963,4732863,1.733009570092801,13.848740603731821,3.3638347466881524,4.924175058533544,1.7226108189668612,128016,867930,53,4,6.4
8.36333751738064,38.90700737002153,0.9840861475186397,703437,6808048,7511485,2.750444158347394,8.725863394521856,5.452111100054901,4.8827843176124,2.7311535599661254,128016,1384629,54,4,6.4
10.364423563265529,37.9753520786345,0.9754029834005203,668173,10464880,11133053,4.07653620934102,5.887351115637372,5.195124605921963,4.7996557805937945,4.051085503154376,128016,2166507,55,4,6.4
8.796013413362392,38.687944779071216,0.9805055658913494,616447,8993644,9610091,3.5188805744985,6.820350816657199,4.796268846331456,5.286349414504127,3.5009623221092845,128016,1692502,56,4,6.4
8.415219948092426,38.8801488927924,0.9695231169238681,636708,4965719,5602427,2.051413617243157,11.699249628776956,4.945109485960551,4.844835761800456,2.040426587230588,128016,1019512,57,4,6.4
10.005902460434633,38.12824095890526,0.9866452476610998,634664,13658498,14293162,5.233658048603299,4.585702729738879,4.932929977550074,5.411745588782278,5.218026102877175,128016,2516559,58,4,6.4
9.422588411800087,38.38910139758019,0.9839851595826029,719696,10593568,11313264,4.1425232002249714,5.793570449695155,5.583786054516048,5.037526724959296,4.121942414302592,128016,2092742,59,4,6.4
10.196446879686913,38.04631499828907,0.9772728786267871,681748,10277587,10959335,4.012926728885452,5.980672367438353,5.290773684069624,4.712018825037565,3.9866678454594537,128016,2166867,60,4,6.4
9.875739287471879,38.185107445236554,0.9573912785278766,577041,7601197,8178238,2.9945858818428945,8.014463751238347,4.496358670252166,4.849282203415949,2.976715767481566,128016,1557721,61,4,6.4
5.795092752077865,40.500199695082024,0.9887471519068814,278805,3116253,3395058,1.2431519790494938,19.305765026694683,2.0396330635743847,5.071373203238132,1.229179878388214,128016,610445,62,4,6.4
8.271878612829646,38.95476208203762,0.984158594425482,620772,9785115,10405887,3.81027334962036,6.298760691904496,4.837605202003992,5.089389564761538,3.792783765381343,128016,1913556,63,4,6.4
8.276355958434882,38.95241199867495,0.9820763287919139,545153,7012619,7557772,2.767392845425572,8.67242250758557,4.207372542822351,5.071923986779979,2.753330930710759,128016,1376353,64,4,6.4
9.568117705989875,38.32253851545119,0.9763353391241977,729767,8946569,9676336,3.543137185976753,6.773658128448619,5.66517134345515,5.104053101164499,3.526500771450285,128016,1744823,65,4,6.4
8.173873041260467,39.00652473015728,0.9791845567963066,616292,6412753,7029045,2.573791435250281,9.324764886268333,4.797570174485802,5.201354845265142,2.559434345667414,128016,1225771,66,4,6.4
7.382962627718411,39.44849690822358,0.98401043668212,609117,10994227,11603344,4.248740391826022,5.648732985939225,4.716747183325504,5.180439059473534,4.231312782672251,128016,2114093,67,4,6.4
8.865363387193788,38.65383819033784,0.9782707822313923,633401,9275554,9908955,3.6283141609251968,6.614642210000953,4.915321130241902,4.991078496779971,3.609906017526352,128016,1849188,68,4,6.4
9.852364279660355,38.195398998728294,0.9911143898518051,748821,13901376,14650197,5.364391828951069,4.4739461182672144,5.817223647218597,5.24971060442362,5.344752964624081,128016,2638596,69,4,6.4
8.757638571545744,38.70693343010462,0.9835497768056136,663496,5925988,6589484,2.412839508342707,9.946786728672533,5.160464275219024,4.890703408580887,2.399992563526159,128016,1205098,70,4,6.4
8.010066612767154,39.09444233118641,0.9601144019844244,557983,3030966,3588949,1.3141481094160106,18.262781666721928,4.348264768558364,4.603848770991849,1.305682337017604,128016,653623,0,5,8.0
6.647814775106236,39.90401450463385,0.9835162608101379,428669,4673306,5101975,1.8681655271606674,12.846827356072893,3.32766737056982,4.5506589605240135,1.8587390245686084,128016,1021882,1,5,8.0
8.197949255366517,38.993751351263285,0.9725743174050709,467889,4501750,4969639,1.8197086936398574,13.188924185438822,3.589484299889279,4.931603278545158,1.8077566510173202,128016,907917,2,5,8.0
11.847539687421884,37.39452188674825,0.9713706090393496,661273,9124508,9785781,3.5832121326631046,6.697900964675175,5.132461716910434,4.704894459830162,3.5611824581973126,128016,1927478,3,5,8.0
7.335312700170292,39.476617285694836,0.971232223920523,492986,6467835,6960821,2.548810182906824,9.416158237656163,3.794711252367996,4.190873182337249,2.513871552406201,128016,1522265,4,5,8.0
9.133822993805461,38.524277697955725,0.9751618627445877,669812,7266982,7936794,2.906177499296963,8.258270530896985,5.202581107455314,4.5774561435618,2.8763681951699653,128016,1570604,5,5,8.0
6.340880119477253,40.1093081836407,0.9840423040708327,399654,6855115,7254769,2.656443701373266,9.034635286113176,3.116145193535811,4.655308522320931,2.6377805226761453,128016,1461747,6,5,8.0
13.891427145825523,36.703334952801924,0.9908928524201785,811142,20458713,21269855,7.788280005038433,3.0815533063107385,6.303962407947271,5.143295618148643,7.745751987896334,128016,3955966,7,5,8.0
6.325732720909886,40.1196952300149,0.982098931762617,422846,3078291,3501137,1.2819944137842145,18.72083040452287,3.256783212384831,4.541472537357649,1.2707453628804348,128016,672358,8,5,8.0
